nid,lat,lng,TrickSter,Annu_Mean_Temp,Annu_Prec,hex_index,presence,Norm_Annu_Mean_Temp,Norm_Annu_Prec
2460,47.0,-109.0,porcupine,6.182337443033855,401.0,8127bffffffffff,1,0.475799269254187,0.0614323773703181
2553,30.0,-100.0,porcupine,18.161336263020832,652.0,8148bffffffffff,1,0.7382872087607467,0.1007679047171289
2534,34.5,-113.0,porcupine,15.77342732747396,367.0,8129bffffffffff,1,0.6859625274046397,0.0561040589249334
2535,39.0,-109.0,porcupine,7.65191650390625,365.0,8126bffffffffff,1,0.5080011907525647,0.055790628428146
2384,65.6,-154.0,porcupine,-3.869537353515625,423.0,810c3ffffffffff,1,0.2555391337308527,0.0648801128349788
2473,46.0,-120.5,porcupine,8.332977294921875,309.0,8128bffffffffff,1,0.52292482889619,0.0470145745181006
2407,51.8,-127.0,porcupine,3.908732096354168,1782.0,8112bffffffffff,1,0.4259792474252093,0.2778561354019746
2474,46.0,-117.0,porcupine,8.223836263020834,435.0,8128bffffffffff,1,0.5205332930917516,0.0667606958157028
2426,45.5,-88.5,porcupine,4.972951253255208,753.0,81277ffffffffff,1,0.449298783379439,0.1165961448048895
2492,43.5,-122.0,porcupine,5.2421417236328125,763.0,81283ffffffffff,1,0.4551973774911877,0.1181632972888262
2462,53.5,-123.0,porcupine,3.5394439697265625,508.0,8112bffffffffff,1,0.4178872790646328,0.0782009089484406
2463,52.0,-124.0,porcupine,2.4364166259765625,355.0,8112bffffffffff,1,0.3937173647812081,0.0542234759442093
2535,39.0,-109.0,badger,7.65191650390625,365.0,8126bffffffffff,1,0.5080011907525647,0.055790628428146
2536,37.0,-114.0,badger,17.962514241536457,173.0,8129bffffffffff,1,0.7339305522878463,0.0257013007365616
2439,40.0,-103.0,badger,9.747085571289062,395.0,8126bffffffffff,1,0.5539112554983423,0.0604920858799561
2523,36.5,-118.0,badger,15.649703979492188,129.0,8129bffffffffff,1,0.6832514588780778,0.0188058298072402
2531,40.0,-115.0,badger,6.926442464192708,300.0,8129bffffffffff,1,0.4921043542379656,0.0456041372825575
2112,23.4,121.0,badger,11.069793701171877,3120.0,814bbffffffffff,1,0.5828948906751168,0.4875411377527033
2343,36.0,140.0,badger,14.496668497721354,1281.0,812f7ffffffffff,1,0.6579857490857874,0.1993417959567466
2411,45.32433,-63.26367,badger,5.843210856119792,1150.0,812b3ffffffffff,0,0.4683682109187908,0.178812098417176
2281,43.0,47.2,badger,11.213399251302084,386.0,812c7ffffffffff,1,0.5860416248489687,0.0590816486444131
3938,45.6,-122.0,wren,8.067306518554688,1710.0,8128fffffffffff,1,0.5171033595293696,0.2665726375176304
2488,46.96637,-123.90088,wren,10.039688110351562,2025.0,8128fffffffffff,1,0.5603228629061963,0.3159379407616361
2401,58.0,-136.0,wren,3.951761881510417,1900.0,8113bffffffffff,1,0.4269221308675407,0.2963485347124275
2405,51.0,-127.3,wren,8.44482421875,1732.0,8112bffffffffff,1,0.5253756571345906,0.2700203729822912
2464,52.0,-120.0,wren,1.4600372314453125,964.0,8112fffffffffff,1,0.3723226038918795,0.1496630622159536
2466,50.5,-122.8,wren,4.0909983317057295,822.0,8128fffffffffff,1,0.4299731278218935,0.1274094969440526
2472,47.11975,-123.53846,wren,9.940902709960938,1873.0,8128fffffffffff,1,0.5581582432588013,0.2921172230057984
2477,45.5,-124.0,wren,10.183415730794271,2005.0,8128fffffffffff,1,0.5634722719266931,0.3128036357937627
2220,51.5,14.4,wren,9.163619995117188,593.0,811f3ffffffffff,1,0.5411261572473242,0.0915217050619025
